"state","county_name","year","total_jail_pop","black_jail_pop","PercentofJailPop_Black"
"VA","Campbell County",2018,219.69,99.12,45.1181209886659
"VA","Caroline County",2018,187,73,39.0374331550802
"VA","Carroll County",2018,131.72,15.26,11.5851806863043
"VA","Charles City County",2018,143.31,89.92,62.7450980392157
"VA","Charlotte County",2018,69,30,43.4782608695652
"VA","Chesterfield County",2018,301,123,40.8637873754153
"VA","Clarke County",2018,47.3,14.05,29.7040169133192
"VA","Craig County",2018,12.75,1.59,12.4705882352941
"VA","Culpeper County",2018,91,32,35.1648351648352
"VA","Cumberland County",2018,85.29,57.28,67.1591042326181
"VA","Dickenson County",2018,138.2,4.3,3.11143270622287
"VA","Dinwiddie County",2018,249.46,167.49,67.1410246131644
"VA","Essex County",2018,67.01,31.98,47.724220265632
"VA","Fairfax County",2018,993,399,40.1812688821752
"VA","Fauquier County",2018,236.44,70.23,29.7030959228557
"VA","Floyd County",2018,70.52,8.17,11.5853658536585
"VA","Fluvanna County",2018,76.16,25.46,33.4296218487395
"VA","Franklin County",2018,384.64,75.31,19.579346921797
"VA","Frederick County",2018,291.7,86.64,29.7017483716147
"VA","Giles County",2018,75.86,8.79,11.5871341945689
"VA","Gloucester County",2018,93,46,49.4623655913978
"VA","Goochland County",2018,85.05,49.05,57.6719576719577
"VA","Grayson County",2018,70.93,8.21,11.5747920484985
"VA","Greene County",2018,55.37,18.51,33.4296550478599
"VA","Greensville County",2018,91.03,79.56,87.3997583214325
"VA","Halifax County",2018,125.06,56.43,45.1223412761874
"VA","Hanover County",2018,436,164,37.6146788990826
"VA","Henrico County",2018,1244.77,717.83,57.6676815797296
"VA","Henry County",2018,173,75,43.3526011560694
"VA","Highland County",2018,3.86,1.25,32.3834196891192
"VA","Isle of Wight County",2018,184.57,111.44,60.3781763016742
"VA","James City County",2018,207.47,91.65,44.1750614546681
"VA","King and Queen County",2018,43.82,20.91,47.7179370150616
"VA","King George County",2018,110.27,41.48,37.6167588646051
"VA","King William County",2018,NA,NA,NA
"VA","Lancaster County",2018,29,20,68.9655172413793
"VA","Lee County",2018,229.97,7.15,3.10910118711136
"VA","Loudoun County",2018,373,134,35.9249329758713
"VA","Louisa County",2018,104.3,34.86,33.4228187919463
"VA","Lunenburg County",2018,105.4,70.79,67.1631878557875
"VA","Madison County",2018,36.4,12.16,33.4065934065934
"VA","Mathews County",2018,49.7,23.72,47.7263581488934
"VA","Mecklenburg County",2018,239.43,160.76,67.142797477342
"VA","Middlesex County",2018,59.47,28.38,47.7215402724063
"VA","Montgomery County",2018,90,8,8.88888888888889
"VA","Nelson County",2018,58.01,25.56,44.0613687295294
"VA","New Kent County",2018,85.17,49.12,57.6728895150875
"VA","Northampton County",2018,95,63,66.3157894736842
"VA","Northumberland County",2018,126.11,63.47,50.3290777892316
"VA","Nottoway County",2018,140.73,94.52,67.16407304768
"VA","Orange County",2018,101.77,34.01,33.4184926795716
"VA","Page County",2018,83,8,9.63855421686747
"VA","Patrick County",2018,74,12,16.2162162162162
"VA","Pittsylvania County",2018,111,44,39.6396396396396
"VA","Powhatan County",2018,NA,NA,NA
"VA","Prince Edward County",2018,225.7,151.58,67.159946832078
"VA","Prince George County",2018,NA,NA,NA
"VA","Prince William County",2018,745.36,390.85,52.437748202211
"VA","Pulaski County",2018,155.82,18.05,11.5838788345527
"VA","Rappahannock County",2018,37.1,7.26,19.5687331536388
"VA","Richmond County",2018,117.86,59.32,50.330901069065
"VA","Roanoke County",2018,662.36,129.69,19.5799867141736
"VA","Rockbridge County",2018,69.72,10.55,15.1319563970166
"VA","Rockingham County",2018,320,60,18.75
"VA","Russell County",2018,259.58,8.07,3.10886817166192
"VA","Scott County",2018,203.61,6.33,3.10888463238544
"VA","Shenandoah County",2018,227.16,44.47,19.5765099489347
"VA","Smyth County",2018,293.24,9.12,3.11008048015278
"VA","Southampton County",2018,107,79,73.8317757009346
"VA","Spotsylvania County",2018,551.83,207.56,37.6130329992933
"VA","Stafford County",2018,641.62,241.34,37.6141641470029
"VA","Surry County",2018,135.09,84.76,62.7433562809979
"VA","Sussex County",2018,56,42,75
"VA","Tazewell County",2018,390.2,12.13,3.10866222450026
"VA","Warren County",2018,225.74,44.19,19.5756179675733
"VA","Washington County",2018,521.7,16.22,3.10906651332183
"VA","Westmoreland County",2018,211.03,106.21,50.3293370610814
"VA","Wise County",2018,384.11,11.94,3.10848454869699
"VA","Wythe County",2018,131.18,15.19,11.5795090715048
"VA","York County",2018,203.56,89.93,44.1786205541364
"VA","Alexandria city",2018,409,223,54.5232273838631
"VA","Bristol city",2018,153,18,11.7647058823529
"VA","Buena Vista city",2018,21.31,3.22,15.1102768653214
"VA","Charlottesville city",2018,NA,NA,NA
"VA","Chesapeake city",2018,1077,623,57.8458681522748
"VA","Colonial Heights city",2018,351.47,220.53,62.7450422511167
"VA","Covington city",2018,22.43,9.88,44.0481497993758
"VA","Danville city",2018,400,240,60
"VA","Emporia city",2018,35.97,31.44,87.4061718098415
"VA","Fairfax city",2018,NA,NA,NA
"VA","Falls Church city",2018,24.21,16.3,67.3275505989261
"VA","Franklin city",2018,37.99,22.94,60.3843116609634
"VA","Fredericksburg city",2018,129.27,48.62,37.6112013614914
"VA","Galax city",2018,29,3.36,11.5862068965517
"VA","Hampton city",2018,300,213,71
"VA","Harrisonburg city",2018,NA,NA,NA
"VA","Hopewell city",2018,458.82,287.88,62.7435595658428
"VA","Lexington city",2018,27.98,4.23,15.1179413867048
"VA","Lynchburg city",2018,353.15,159.33,45.1168058898485
"VA","Manassas city",2018,65.49,34.34,52.4354863337914
"VA","Manassas Park city",2018,30.15,15.81,52.4378109452736
"VA","Martinsville city",2018,83,75,90.3614457831325
"VA","Newport News city",2018,664,121.73,18.3328313253012
"VA","Norfolk city",2018,1071,828,77.3109243697479
"VA","Norton city",2018,39.74,1.24,3.1202818319074
"VA","Petersburg city",2018,653.31,409.91,62.7435673723041
"VA","Poquoson city",2018,35.57,15.71,44.1664323868428
"VA","Portsmouth city",2018,1314,930,70.7762557077626
"VA","Radford city",2018,108.18,12.53,11.5825476058421
"VA","Richmond city",2018,951,858,90.2208201892744
"VA","Roanoke city",2018,574,247,43.0313588850174
"VA","Salem city",2018,NA,NA,NA
"VA","Staunton city",2018,877,190,21.6647662485747
"VA","Suffolk city",2018,466.44,281.62,60.3764685704485
"VA","Virginia Beach city",2018,1477,734,49.6953283683142
"VA","Waynesboro city",2018,44.27,14.31,32.3243731646713
"VA","Williamsburg city",2018,51.4,22.71,44.1828793774319
"VA","Winchester city",2018,94.56,28.09,29.7060067681895
"WA","Adams County",2018,32,0,0
"WA","Asotin County",2018,50,4,8
"WA","Benton County",2018,590,36,6.10169491525424
"WA","Chelan County",2018,206.3,5.5,2.66602035870092
"WA","Clallam County",2018,164,3,1.82926829268293
"WA","Clark County",2018,680,91,13.3823529411765
"WA","Columbia County",2018,7,0.71,10.1428571428571
"WA","Cowlitz County",2018,299,6,2.0066889632107
"WA","Douglas County",2018,114.03,3.04,2.66596509690432
"WA","Ferry County",2018,30,1,3.33333333333333
"WA","Franklin County",2018,186,19,10.2150537634409
"WA","Garfield County",2018,7,0,0
"WA","Grant County",2018,215,11,5.11627906976744
"WA","Grays Harbor County",2018,177,3.86,2.18079096045198
"WA","Island County",2018,51.37,2.42,4.71092077087794
"WA","Jefferson County",2018,48,2,4.16666666666667
"WA","King County",2018,3060,943.95,30.8480392156863
"WA","Kitsap County",2018,429,64,14.9184149184149
"WA","Kittitas County",2018,99,6,6.06060606060606
"WA","Klickitat County",2018,38,1.43,3.76315789473684
"WA","Lewis County",2018,203,20,9.85221674876847
"WA","Lincoln County",2018,22,3,13.6363636363636
"WA","Mason County",2018,117,1,0.854700854700855
"WA","Okanogan County",2018,83.67,1.46,1.74495040038245
"WA","Pacific County",2018,40,1.06,2.65
"WA","Pend Oreille County",2018,30,0,0
"WA","Pierce County",2018,1222,343,28.0687397708674
"WA","San Juan County",2018,9.63,0.45,4.67289719626168
"WA","Skagit County",2018,247,9,3.64372469635628
"WA","Skamania County",2018,28,1,3.57142857142857
"WA","Snohomish County",2018,1038,111.06,10.6994219653179
"WA","Spokane County",2018,1027,134,13.047711781889
"WA","Stevens County",2018,40,1,2.5
"WA","Thurston County",2018,493,52.9,10.7302231237322
"WA","Wahkiakum County",2018,10,0,0
"WA","Walla Walla County",2018,73,3,4.10958904109589
"WA","Whatcom County",2018,411,24,5.83941605839416
"WA","Whitman County",2018,38,1,2.63157894736842
"WA","Yakima County",2018,1150,81.55,7.09130434782609
"WV","Barbour County",2018,74.8,3.22,4.3048128342246
"WV","Berkeley County",2018,316.07,90.39,28.5980953586231
"WV","Boone County",2018,143,20.15,14.0909090909091
"WV","Braxton County",2018,48.78,1.38,2.8290282902829
"WV","Brooke County",2018,51.2,11.64,22.734375
"WV","Cabell County",2018,295.11,48.92,16.5768696418285
"WV","Calhoun County",2018,24.63,0.7,2.84206252537556
"WV","Clay County",2018,29.92,0.85,2.84090909090909
"WV","Doddridge County",2018,16.86,2.55,15.1245551601423
"WV","Fayette County",2018,102.08,19.14,18.75
"WV","Gilmer County",2018,31.98,0.91,2.84552845528455
"WV","Grant County",2018,41.81,2.32,5.54891174360201
"WV","Greenbrier County",2018,81.03,15.19,18.7461434036776
"WV","Hampshire County",2018,88.16,4.9,5.55807622504537
"WV","Hancock County",2018,66.86,15.21,22.749027819324
"WV","Hardy County",2018,50.76,2.82,5.55555555555556
"WV","Harrison County",2018,128.97,19.51,15.127549042413
"WV","Jackson County",2018,72.08,18.63,25.84628190899
"WV","Jefferson County",2018,152.48,43.61,28.6004721930745
"WV","Kanawha County",2018,457.92,118.37,25.8494933612858
"WV","Lewis County",2018,55.96,1.59,2.84131522516083
"WV","Lincoln County",2018,62.58,10.37,16.5707893895813
"WV","Logan County",2018,213.14,30.03,14.089330956179
"WV","McDowell County",2018,114,48,42.1052631578947
"WV","Marion County",2018,108.85,16.47,15.1309141019752
"WV","Marshall County",2018,71.12,16.17,22.7362204724409
"WV","Mason County",2018,80.62,13.36,16.5715703299429
"WV","Mercer County",2018,138.06,25.89,18.7527162103433
"WV","Mineral County",2018,100.79,5.6,5.55610675662268
"WV","Mingo County",2018,154.87,21.82,14.0892361335313
"WV","Monongalia County",2018,237.79,35.98,15.1309979393583
"WV","Monroe County",2018,30.07,5.64,18.7562354506152
"WV","Morgan County",2018,45.45,13,28.6028602860286
"WV","Nicholas County",2018,84.95,2.41,2.83696291936433
"WV","Ohio County",2018,97.33,22.13,22.7370800369876
"WV","Pendleton County",2018,24.47,1.36,5.55782590927667
"WV","Pleasants County",2018,14.98,2.27,15.1535380507343
"WV","Pocahontas County",2018,36.03,1.55,4.30197058007216
"WV","Preston County",2018,153.88,6.62,4.30205354821939
"WV","Putnam County",2018,176.18,29.2,16.5739584515836
"WV","Raleigh County",2018,176.62,33.12,18.7521232023553
"WV","Randolph County",2018,128.36,5.52,4.30040511062636
"WV","Ritchie County",2018,NA,NA,NA
"WV","Roane County",2018,48.35,1.37,2.8335056876939
"WV","Summers County",2018,30.36,5.69,18.7417654808959
"WV","Taylor County",2018,75.74,3.26,4.30419857406918
"WV","Tucker County",2018,30.55,1.31,4.28805237315876
"WV","Tyler County",2018,16.27,2.46,15.119852489244
"WV","Upshur County",2018,108.64,4.68,4.30780559646539
"WV","Wayne County",2018,121.51,20.14,16.574767508847
"WV","Webster County",2018,28.43,0.81,2.84910306014773
"WV","Wetzel County",2018,34.49,7.84,22.7312264424471
"WV","Wirt County",2018,10.97,1.66,15.1321786690975
"WV","Wood County",2018,159.32,24.1,15.1267888526237
"WV","Wyoming County",2018,49.77,9.33,18.7462326702833
"WI","Adams County",2018,60,1,1.66666666666667
"WI","Ashland County",2018,56,3,5.35714285714286
"WI","Barron County",2018,130,7.04,5.41538461538462
"WI","Bayfield County",2018,31,1,3.2258064516129
"WI","Brown County",2018,800,173,21.625
"WI","Buffalo County",2018,16,1,6.25
"WI","Burnett County",2018,23,0,0
"WI","Calumet County",2018,40,5,12.5
"WI","Chippewa County",2018,126,3,2.38095238095238
"WI","Clark County",2018,75,2,2.66666666666667
"WI","Columbia County",2018,149,29,19.4630872483221
"WI","Crawford County",2018,22,1,4.54545454545455
"WI","Dane County",2018,766,375,48.9556135770235
"WI","Dodge County",2018,439,50,11.3895216400911
"WI","Door County",2018,73,6,8.21917808219178
"WI","Douglas County",2018,176,9.44,5.36363636363636
"WI","Dunn County",2018,76,6,7.89473684210526
"WI","Eau Claire County",2018,225,60,26.6666666666667
"WI","Florence County",2018,10,0,0
"WI","Fond du Lac County",2018,290,80,27.5862068965517
"WI","Forest County",2018,60,1,1.66666666666667
"WI","Grant County",2018,53,4,7.54716981132075
"WI","Green County",2018,52,3,5.76923076923077
"WI","Green Lake County",2018,70,2,2.85714285714286
"WI","Iowa County",2018,38,2,5.26315789473684
"WI","Iron County",2018,8,1,12.5
"WI","Jackson County",2018,44,2,4.54545454545455
"WI","Jefferson County",2018,172,33,19.1860465116279
"WI","Juneau County",2018,62,10.34,16.6774193548387
"WI","Kenosha County",2018,785,296,37.7070063694268
"WI","Kewaunee County",2018,16,1.5,9.375
"WI","La Crosse County",2018,201,60,29.8507462686567
"WI","Lafayette County",2018,18,1.07,5.94444444444444
"WI","Langlade County",2018,64,13.45,21.015625
"WI","Lincoln County",2018,137,16,11.6788321167883
"WI","Manitowoc County",2018,193,26,13.4715025906736
"WI","Marathon County",2018,320,46,14.375
"WI","Marinette County",2018,134,4,2.98507462686567
"WI","Marquette County",2018,37,1,2.7027027027027
"WI","Menominee County",2018,23.18,0.49,2.11389128559103
"WI","Milwaukee County",2018,2271,1464,64.4649933949802
"WI","Monroe County",2018,111,10,9.00900900900901
"WI","Oconto County",2018,53,2.3,4.33962264150943
"WI","Oneida County",2018,80,5,6.25
"WI","Outagamie County",2018,328,70,21.3414634146341
"WI","Ozaukee County",2018,159,32,20.125786163522
"WI","Pepin County",2018,18,0,0
"WI","Pierce County",2018,24,2.28,9.5
"WI","Polk County",2018,79,2,2.53164556962025
"WI","Portage County",2018,73,3,4.10958904109589
"WI","Price County",2018,20,0,0
"WI","Racine County",2018,777,394,50.7078507078507
"WI","Richland County",2018,30,0,0
"WI","Rock County",2018,415,141,33.9759036144578
"WI","Rusk County",2018,43,2.77,6.44186046511628
"WI","St. Croix County",2018,82,43.2,52.6829268292683
"WI","Sauk County",2018,188,17,9.04255319148936
"WI","Sawyer County",2018,73,1,1.36986301369863
"WI","Shawano County",2018,213.82,4.51,2.10925077167711
"WI","Sheboygan County",2018,234,32,13.6752136752137
"WI","Taylor County",2018,40,0.61,1.525
"WI","Trempealeau County",2018,30,1,3.33333333333333
"WI","Vernon County",2018,73,4,5.47945205479452
"WI","Vilas County",2018,73,4,5.47945205479452
"WI","Walworth County",2018,297,23,7.74410774410774
"WI","Washburn County",2018,19,1,5.26315789473684
"WI","Washington County",2018,229,26,11.353711790393
"WI","Waukesha County",2018,532,140,26.3157894736842
"WI","Waupaca County",2018,215,10,4.65116279069767
"WI","Waushara County",2018,81,2,2.46913580246914
"WI","Winnebago County",2018,310,51,16.4516129032258
"WI","Wood County",2018,94,10,10.6382978723404
"WY","Albany County",2018,44,4,9.09090909090909
"WY","Big Horn County",2018,61,0,0
"WY","Campbell County",2018,137,75,54.7445255474453
"WY","Carbon County",2018,52,1,1.92307692307692
"WY","Converse County",2018,37,2,5.40540540540541
"WY","Crook County",2018,11,0,0
"WY","Fremont County",2018,165,4,2.42424242424242
"WY","Goshen County",2018,32,2,6.25
"WY","Hot Springs County",2018,20,0,0
"WY","Johnson County",2018,33,0,0
"WY","Laramie County",2018,221,16,7.23981900452489
"WY","Lincoln County",2018,19,0,0
"WY","Natrona County",2018,263,19,7.22433460076046
"WY","Niobrara County",2018,5,0.6,12
"WY","Park County",2018,59,1,1.69491525423729
"WY","Platte County",2018,43,4,9.30232558139535
"WY","Sheridan County",2018,76,1,1.31578947368421
"WY","Sublette County",2018,16,0,0
"WY","Sweetwater County",2018,133,4,3.00751879699248
"WY","Teton County",2018,25,2,8
"WY","Uinta County",2018,55,4,7.27272727272727
"WY","Washakie County",2018,28,0,0
"WY","Weston County",2018,5,0.33,6.6
